dataset,question_id,plan_hash,n_slots,n_edges,n_operator_edges,structural_hops,structural_nodes,topology,eligible,error
hotpotqa,5ae775335542997b22f6a77f,d1ce92e1e6615aa9,1,0,0,0,1,single,False,
hotpotqa,5ae7fa7f5542993210983ff0,e262ba8e4df21de7,1,0,0,0,1,single,False,
hotpotqa,5adffd7455429906c02daa9c,7a8566e8c15f3359,1,0,0,0,1,single,False,
hotpotqa,5ab9ba2c554299131ca423e2,039f12521e30ad03,1,0,0,0,1,single,False,
hotpotqa,5abce67b55429959677d6b2d,ff8e19a9a5b5526a,1,0,0,0,1,single,False,
hotpotqa,5a776e8d5542997042120a35,cd848ab473c5a347,1,0,0,0,1,single,False,
hotpotqa,5a7ec6a255429934daa2fc60,a4780060c6176742,2,1,0,1,2,chain,False,
hotpotqa,5a8c553b554299240d9c2125,ece8a370e6e45705,1,0,0,0,1,single,False,
hotpotqa,5a8b581c55429949d91db55f,de8a408b428bc7f6,3,3,0,2,3,complex,True,
hotpotqa,5ac131ca55429964131be171,8588c07c56246a66,1,0,0,0,1,single,False,
hotpotqa,5a8cb6e0554299653c1aa0f7,4a578c3431ad2229,1,0,0,0,1,single,False,
hotpotqa,5abc3ce45542993a06baf8a4,aac5bd3497056523,1,0,0,0,1,single,False,
hotpotqa,5a80892c554299485f598643,c7df7943d6a55ed4,1,0,0,0,1,single,False,
hotpotqa,5ab3bfe85542992ade7c6e73,91fa150e97abfbca,1,0,0,0,1,single,False,
hotpotqa,5adcb1625542990d50227cfb,ba41179dd5ceb910,3,3,0,2,3,complex,True,
hotpotqa,5a8eb8eb5542990e94052b83,51456d6e29083ecf,1,0,0,0,1,single,False,
hotpotqa,5ae0075a55429925eb1afbea,bad37a8c19d49cc5,2,1,0,1,2,chain,False,
hotpotqa,5adc8f2f5542994ed6169b8b,67dc942e6ce8a54e,1,0,0,0,1,single,False,
hotpotqa,5a7c74c555429935c91b51c1,79fff93676e89161,1,0,0,0,1,single,False,
hotpotqa,5ab50a2b55429942dd415fe0,f9c15ad7d3f634d1,2,1,0,1,2,chain,False,
hotpotqa,5a7b4d2b5542995eb53be8fd,2e63b91e3a53671f,1,0,0,0,1,single,False,
hotpotqa,5a75ac8d5542992db947369f,96b337fc665fcb78,1,0,0,0,1,single,False,
hotpotqa,5a8a07475542992e4fca84dc,45f434dab75ec9fe,1,0,0,0,1,single,False,
hotpotqa,5ab5b5de554299494045f037,750be7d8a5b7047d,1,0,0,0,1,single,False,
hotpotqa,5ab406ce55429976abd1bd36,3ea248edc3bd4ba2,1,0,0,0,1,single,False,
hotpotqa,5adc92375542994d58a2f669,0466c74948ea334e,2,1,0,1,2,chain,False,
hotpotqa,5ab27860554299449642c8b4,c9224ecaf424000a,1,0,0,0,1,single,False,
hotpotqa,5a7b235755429931da12c9ee,198e61003f680f3b,1,0,0,0,1,single,False,
hotpotqa,5a77ad605542992a6e59df7b,653f1f4b66d04001,1,0,0,0,1,single,False,
hotpotqa,5a7d05c555429909bec76900,4370ac77cd87aa36,1,0,0,0,1,single,False,
hotpotqa,5adc51fd5542996e68525303,9eb396abe63fb11a,1,0,0,0,1,single,False,
hotpotqa,5ae30e8855429928c42395d2,e0c4a1e28d912e93,1,0,0,0,1,single,False,
hotpotqa,5a7bf9cc5542996dd594b878,abb739a6d1fc763c,1,0,0,0,1,single,False,
hotpotqa,5a79d2c25542994f819ef0c1,a66cadf78835d28c,1,0,0,0,1,single,False,
hotpotqa,5ae7c9575542994a481bbddc,a710df81e5858e12,1,0,0,0,1,single,False,
hotpotqa,5a8fadbe5542995b4424208d,3879260e9755f414,1,0,0,0,1,single,False,
hotpotqa,5adcca525542994d58a2f6d4,f1ad92b5e622618f,1,0,0,0,1,single,False,
hotpotqa,5abe3dfa55429976d4830a9c,8471b9741a6acf3f,2,1,0,1,2,chain,False,
hotpotqa,5a7cf22355429909bec768b6,ef2753a4bb3a7662,1,0,0,0,1,single,False,
hotpotqa,5ab66d2b55429954757d32ac,eb1ffbb291a3b80c,2,1,0,1,2,chain,False,
hotpotqa,5a7c27175542990527d55464,bace3f95437177ae,1,0,0,0,1,single,False,
hotpotqa,5a7c2781554299683c1c62da,493c7717b9f0c579,1,0,0,0,1,single,False,
hotpotqa,5a80e2c255429938b6142232,bb2f8f58a45a9630,1,0,0,0,1,single,False,
hotpotqa,5a7ea27555429930675135ae,ee19da15bdd34b82,1,0,0,0,1,single,False,
hotpotqa,5ae17c6c5542990adbacf7a4,640d4e554dc6473a,1,0,0,0,1,single,False,
hotpotqa,5ae7d4ca554299540e5a5658,b2b319397968f3cc,1,0,0,0,1,single,False,
hotpotqa,5a85a9625542997b5ce40015,a099bb779c90b621,1,0,0,0,1,single,False,
hotpotqa,5ac417695542997ea680ca03,7e4428baa697ec4b,1,0,0,0,1,single,False,
hotpotqa,5a7f620155429969796c1a20,afed4e6c2e3faeb8,1,0,0,0,1,single,False,
hotpotqa,5ae4af715542995dadf243ae,02c197499c7420a4,1,0,0,0,1,single,False,
hotpotqa,5a7b1fec554299042af8f6ee,ea95b6d486ef640d,2,1,0,1,2,chain,False,
hotpotqa,5ab95326554299131ca422f7,,0,0,0,-1,0,compile_failed,False,request failed for http://10.200.37.71:8801/v1/chat/completions: ReadTimeout
hotpotqa,5adcd8295542994d58a2f6fc,dd493152690a2c29,1,0,0,0,1,single,False,
hotpotqa,5ae5b60d5542990ba0bbb2bf,c02a70fb1c4bff88,1,0,0,0,1,single,False,
hotpotqa,5a81c7375542990a1d231ea6,82adfb530597aa73,1,0,0,0,1,single,False,
hotpotqa,5a805afe554299485f5985ca,a684f2880b57bffa,1,0,0,0,1,single,False,
hotpotqa,5ab9eda055429901930fa749,28b2f4bb0eed555a,1,0,0,0,1,single,False,
hotpotqa,5ab29969554299194fa9342e,8a757afb3e38b1d2,1,0,0,0,1,single,False,
hotpotqa,5ae778855542997b22f6a78b,014730d91ce1dac0,1,0,0,0,1,single,False,
hotpotqa,5ac2bd4c5542990b17b1546f,4429d05e6722b36f,1,0,0,0,1,single,False,
hotpotqa,5abb0324554299232ef4a3a0,ca71e79a8d2916fa,1,0,0,0,1,single,False,
hotpotqa,5a7e09205542997cc2c47500,09337eca4ba8bf39,1,0,0,0,1,single,False,
hotpotqa,5ade688055429939a52fe8ab,5e1e3d593572f1e2,1,0,0,0,1,single,False,
hotpotqa,5a7ba7d15542995eb53be97f,850804ce3f29a429,1,0,0,0,1,single,False,
hotpotqa,5adbfffb5542996e685252a1,ba2eca851bdfcee8,1,0,0,0,1,single,False,
hotpotqa,5a7a60e75542990783324f34,10ef8d1b807f926c,4,4,0,3,4,complex,True,
hotpotqa,5ab2d78d5542991669774103,3922885557d70ff5,1,0,0,0,1,single,False,
hotpotqa,5ab37e0055429969a97a8165,34f11bfa4e00928b,1,0,0,0,1,single,False,
hotpotqa,5a8e57525542995085b3740d,2f46ca57c48f1e80,2,1,0,1,2,chain,False,
hotpotqa,5ae513df55429908b6326512,6aba3cc396c8adc5,1,0,0,0,1,single,False,
hotpotqa,5a7a33175542990198eaf0d9,84b874afea40de12,1,0,0,0,1,single,False,
hotpotqa,5ae380685542992f92d822eb,e016538ef2704880,1,0,0,0,1,single,False,
hotpotqa,5abdd59d5542991f6610605d,2ad8118157a353e4,1,0,0,0,1,single,False,
hotpotqa,5a7b6b3855429927d897bfc3,1ae2521364a6013f,1,0,0,0,1,single,False,
hotpotqa,5a88c65c5542993b751ca84b,1403cf409c3af101,1,0,0,0,1,single,False,
hotpotqa,5ac39d02554299391541381e,1f7fc2d5ebb7ffcb,2,1,0,1,2,chain,False,
hotpotqa,5a88b91a554299206df2b342,9111b459777840a1,1,0,0,0,1,single,False,
hotpotqa,5ab804885542990e739ec7e2,ed076c0fcd03185a,2,1,0,1,2,chain,False,
hotpotqa,5ac127e9554299294b2190bf,797c1a816bf90df7,1,0,0,0,1,single,False,
hotpotqa,5ab96ef455429970cfb8eae6,57391d40753ec09c,1,0,0,0,1,single,False,
hotpotqa,5ae05db9554299603e418409,dc4ef756ef2531ba,1,0,0,0,1,single,False,
hotpotqa,5a825de255429940e5e1a883,c2ccbd8d528d1c57,1,0,0,0,1,single,False,
hotpotqa,5ade1a8755429975fa854e4a,3e2706604dd2d89a,1,0,0,0,1,single,False,
hotpotqa,5ac23d825542992f1f2b3827,fa99f6df935c29ab,2,1,0,1,2,chain,False,
hotpotqa,5abef38e5542993fe9a41db5,48ddb510e91834f3,1,0,0,0,1,single,False,
hotpotqa,5ab3b326554299233954ff8b,088dd090d0888ebf,1,0,0,0,1,single,False,
hotpotqa,5a7dbc385542997cc2c47489,e3f4f4e91d7df24d,4,6,0,3,4,complex,True,
hotpotqa,5a8f12825542997ba9cb31bf,c84b8885343b4b90,1,0,0,0,1,single,False,
hotpotqa,5a7dba375542990b8f503a47,75b7db95561be964,1,0,0,0,1,single,False,
hotpotqa,5abfaa6b5542997ec76fd429,637f2961ac2160c4,1,0,0,0,1,single,False,
hotpotqa,5a7cec35554299683c1c63e0,ff7edc5339822c3b,1,0,0,0,1,single,False,
hotpotqa,5ab3ccde5542992ade7c6ea2,259d1a0d8adf5a34,1,0,0,0,1,single,False,
hotpotqa,5ab2cad6554299340b525551,e4ed126caf78b9bd,1,0,0,0,1,single,False,
hotpotqa,5a8d9372554299068b959d44,603179a2b93d43bf,1,0,0,0,1,single,False,
hotpotqa,5ac15d8b5542994ab5c67cfe,7f7ce46f6825fec6,1,0,0,0,1,single,False,
hotpotqa,5a8acc815542992d82986f89,85e89fada5951294,1,0,0,0,1,single,False,
hotpotqa,5a8c3e1e5542995e66a47574,f4167ed219d5fa73,1,0,0,0,1,single,False,
hotpotqa,5ae812f95542994a481bbea9,6f56c5c66dec65e3,1,0,0,0,1,single,False,
hotpotqa,5ab92dd8554299753720f773,5e123e893bf5ca05,2,1,0,1,2,chain,False,
hotpotqa,5ab5a9525542997d4ad1f1a8,e55e42a636cecb27,2,1,0,1,2,chain,False,
hotpotqa,5ae001cf55429942ec259bd7,b8c2f2c399b0066c,1,0,0,0,1,single,False,
hotpotqa,5a8a1b175542992e4fca8509,7f4da50a1049cff5,1,0,0,0,1,single,False,
hotpotqa,5abaaf68554299232ef4a372,83b20fae738259d6,2,1,0,1,2,chain,False,
hotpotqa,5ae68ffb5542991bbc97612c,f84f2aa0715b261e,1,0,0,0,1,single,False,
hotpotqa,5ae3633a5542992e3233c3d0,c79b40e74c35793e,1,0,0,0,1,single,False,
hotpotqa,5a8c6ac75542995e66a475e8,d351b1979683b211,2,1,0,1,2,chain,False,
hotpotqa,5ab85a1955429919ba4e22bf,18ea33f389f2b5fa,1,0,0,0,1,single,False,
hotpotqa,5ae729105542991e8301cb6d,644445838e7a8fb9,1,0,0,0,1,single,False,
hotpotqa,5ae4bf105542996836b02d11,7dc8f53f12789f14,1,0,0,0,1,single,False,
hotpotqa,5a7a947f55429941d65f26c8,31f2ec501c66448b,1,0,0,0,1,single,False,
hotpotqa,5abea3c65542997ec76fd340,515afc5d8f3a2b72,1,0,0,0,1,single,False,
hotpotqa,5ade1e6e55429975fa854e6b,f59334d2dcca576b,2,1,0,1,2,chain,False,
hotpotqa,5a74857555429929fddd8464,3d457be021ea12ef,1,0,0,0,1,single,False,
hotpotqa,5a7aa3b855429941d65f2714,cc2936f977316eef,1,0,0,0,1,single,False,
hotpotqa,5a79fe1f5542996a35c1706d,9fce10c886d12e19,2,1,0,1,2,chain,False,
hotpotqa,5a866fb55542994775f6075b,834745035610f7ab,2,1,0,1,2,chain,False,
hotpotqa,5a7abc96554299042af8f6a1,8c700db50faa2b84,1,0,0,0,1,single,False,
hotpotqa,5ae7a675554299540e5a5628,e5ef51bb13395af7,1,0,0,0,1,single,False,
hotpotqa,5ac1858955429964131be20e,b1f1adead7df4c4b,1,0,0,0,1,single,False,
hotpotqa,5adf29f65542995ec70e8f83,ddb0ca7bf3b7d796,2,1,0,1,2,chain,False,
hotpotqa,5a7dc91b5542990b8f503aa1,9ffe2614b792adb5,1,0,0,0,1,single,False,
hotpotqa,5ab584a25542997d4ad1f171,de97d4882e79ead9,1,0,0,0,1,single,False,
hotpotqa,5ac32c305542995ef918c159,fd045f246ed7fef0,2,1,0,1,2,chain,False,
hotpotqa,5ab6e5a2554299710c8d1fa1,78120d8ec8c8dfa5,1,0,0,0,1,single,False,
hotpotqa,5ae67b365542991bbc9760ea,05277967e17e501f,1,0,0,0,1,single,False,
hotpotqa,5abebbd75542994516f4540b,0d8950b31f94c1f5,1,0,0,0,1,single,False,
hotpotqa,5adf993f5542992d7e9f93b1,10f0c3ed26d1fb29,1,0,0,0,1,single,False,
hotpotqa,5a7a23695542996c55b2dd22,bf80574e31b0170a,1,0,0,0,1,single,False,
hotpotqa,5a7e9e3e5542994959419a31,0ea77838db2d808a,1,0,0,0,1,single,False,
hotpotqa,5a8599355542992a431d1b61,00515849a4528f6a,1,0,0,0,1,single,False,
hotpotqa,5a7df5a75542995f4f402350,d677d5820d2a1e91,1,0,0,0,1,single,False,
hotpotqa,5a778e8955429949eeb29ef5,90c09c05d8f5033b,1,0,0,0,1,single,False,
hotpotqa,5a80f5b355429938b6142271,bfed4df9ba138e84,1,0,0,0,1,single,False,
hotpotqa,5ab4fe3e55429942dd415fbf,ecd0fa0a8a7ca0af,1,0,0,0,1,single,False,
hotpotqa,5ab5658c554299494045ef9b,04b8ecc7a1a3e00a,1,0,0,0,1,single,False,
hotpotqa,5a8994f0554299515336131b,f62b17b84f9c3e41,1,0,0,0,1,single,False,
hotpotqa,5ae0c2485542993d6555ec45,af5098fe45607889,1,0,0,0,1,single,False,
hotpotqa,5a7266885542997f827839ab,35cdc681f619c5d0,2,1,0,1,2,chain,False,
hotpotqa,5a755fc65542992d0ec05f73,927b3a84a4abca97,1,0,0,0,1,single,False,
hotpotqa,5ae5362c55429960a22e0261,e2a920ffebe4d537,1,0,0,0,1,single,False,
hotpotqa,5a7a33de5542990198eaf0dc,63c3286b6972c88f,1,0,0,0,1,single,False,
hotpotqa,5a7246425542990c210a4097,f76566e43292153d,2,1,0,1,2,chain,False,
hotpotqa,5adfe16f55429925eb1afaec,9e3fa75c6a7cdad3,1,0,0,0,1,single,False,
hotpotqa,5ae18ee9554299492dc91b3e,3660e57d298cb147,1,0,0,0,1,single,False,
hotpotqa,5a810245554299260e20a1fa,46344369156f519f,1,0,0,0,1,single,False,
hotpotqa,5ab737c2554299110f219ace,44bfb937b5a73ffe,1,0,0,0,1,single,False,
hotpotqa,5ae2c519554299492dc91c69,b8dbe261ae045bcd,1,0,0,0,1,single,False,
hotpotqa,5a7b66f255429927d897bfb2,d70a264d4ac3a3f9,3,2,0,2,3,chain,True,
hotpotqa,5a8e3fab5542995a26add491,92df23113a85b3c5,1,0,0,0,1,single,False,
hotpotqa,5ae73fae5542991bbc9761c9,819d4960ac2e83b3,1,0,0,0,1,single,False,
hotpotqa,5abff1145542997ec76fd478,8ef1ed41e863ca85,1,0,0,0,1,single,False,
hotpotqa,5a7e498b5542994959419985,3c6512494bb4d663,1,0,0,0,1,single,False,
hotpotqa,5a8191685542995ce29dcc02,78381c0055994274,1,0,0,0,1,single,False,
hotpotqa,5aba737a5542994dbf019919,83116d509c8ed757,1,0,0,0,1,single,False,
hotpotqa,5ae4d8c05542990ba0bbb173,648e6fd3ac3e8c04,1,0,0,0,1,single,False,
hotpotqa,5a7985a2554299148911fa33,71488d98ade40d3c,1,0,0,0,1,single,False,
hotpotqa,5ae2ebd455429928c423955f,099d92189aeac8e9,2,1,0,1,2,chain,False,
hotpotqa,5a8f7f8855429918e830d241,aa6abf6e67f598b6,1,0,0,0,1,single,False,
hotpotqa,5ae671d65542996d980e7b6a,f003d0a5a39d7ccc,1,0,0,0,1,single,False,
hotpotqa,5ae5e57455429929b0807a01,d5fc92690964cd4f,1,0,0,0,1,single,False,
hotpotqa,5a7e2f765542995ed0d166c3,6e76d307334152fe,3,3,0,2,3,complex,True,
hotpotqa,5ac2483f5542992f1f2b382d,e48f3095ab7de936,1,0,0,0,1,single,False,
hotpotqa,5abcf56b55429959677d6b73,1615d24c0bf590b5,1,0,0,0,1,single,False,
hotpotqa,5aba379955429901930fa782,add37266df24ad61,1,0,0,0,1,single,False,
hotpotqa,5add85845542990dbb2f7e69,0f4993ffaa8ffa53,1,0,0,0,1,single,False,
hotpotqa,5ab51d2e5542990594ba9d0f,77e5e3cd5875815d,2,1,0,1,2,chain,False,
hotpotqa,5a85b0bc5542992a431d1b81,65322fd3ef428d3c,1,0,0,0,1,single,False,
hotpotqa,5ac1c7ee55429964131be28d,632d8cd4e4bc994a,1,0,0,0,1,single,False,
hotpotqa,5ab64b675542995eadeeffa0,4a8ddda8fd7f5c2b,2,1,0,1,2,chain,False,
hotpotqa,5ae3ebe35542996836b02bf4,68bbaa0efcfb621b,1,0,0,0,1,single,False,
hotpotqa,5ab737665542993667793f95,df67a2a85b0b01dc,1,0,0,0,1,single,False,
hotpotqa,5ac27d2d554299677310253e,2e06ce08f4b16a36,2,1,0,1,2,chain,False,
hotpotqa,5a7793c05542992a6e59df06,18b32a3ed83f7839,1,0,0,0,1,single,False,
hotpotqa,5ac168005542994ab5c67d11,f32cae8998194826,1,0,0,0,1,single,False,
hotpotqa,5ade02505542997545bbbe07,8fa5bc246652e865,1,0,0,0,1,single,False,
hotpotqa,5a7a3d435542994f819ef184,b2bac582f773b428,1,0,0,0,1,single,False,
hotpotqa,5ae11009554299422ee995ef,eb36df11739cdbc4,1,0,0,0,1,single,False,
hotpotqa,5a8ffa1855429916514e73f7,a9b57f365233b5ad,1,0,0,0,1,single,False,
hotpotqa,5a8baf415542996e8ac889c4,d2609bf1431e1054,1,0,0,0,1,single,False,
hotpotqa,5ab9103255429934fafe6e5e,fd9ae62bf9e3790c,2,1,0,1,2,chain,False,
hotpotqa,5abbf7dd55429965836003c3,7753e0f02ba9cc57,2,1,0,1,2,chain,False,
hotpotqa,5ab91c5f554299753720f6fe,77f91ae0688b7191,1,0,0,0,1,single,False,
hotpotqa,5ae3684b5542994393b9e6b3,76448226acbe7899,1,0,0,0,1,single,False,
hotpotqa,5ae1d3f95542997283cd2281,2ef815200e123e36,1,0,0,0,1,single,False,
hotpotqa,5a8ce531554299441c6b9f60,1a3bb16887acdb4d,1,0,0,0,1,single,False,
hotpotqa,5a7a5e9055429941d65f25e3,78b6df9fd8685cbd,1,0,0,0,1,single,False,
hotpotqa,5ae4c12055429960a22e01b4,537cbf0cd7279089,1,0,0,0,1,single,False,
hotpotqa,5ac3bdd5554299204fd21e24,b17be36275287efe,1,0,0,0,1,single,False,
hotpotqa,5ae1e7745542997f29b3c18d,4641cc2102dc9d12,1,0,0,0,1,single,False,
hotpotqa,5a77c5265542995d831812ba,96b1a87a121a34f9,1,0,0,0,1,single,False,
hotpotqa,5a733c475542992359bc32a1,0b1af2d398b05c58,2,1,0,1,2,chain,False,
hotpotqa,5a8f5dd05542992414482a7d,5356ea0dd969c80a,1,0,0,0,1,single,False,
hotpotqa,5ae8236655429952e35eaa4e,066798ac1d193669,2,1,0,1,2,chain,False,
hotpotqa,5adc8d1b554299438c868df2,c0529be303fa7bd4,1,0,0,0,1,single,False,
hotpotqa,5adf3a8f5542992d7e9f92f0,96b337fc665fcb78,1,0,0,0,1,single,False,
hotpotqa,5a8051e15542992bc0c4a6fc,4206f5bcbb125b08,1,0,0,0,1,single,False,
hotpotqa,5ac50e295542994611c8b345,,0,0,0,-1,0,compile_failed,False,request failed for http://10.200.37.71:8801/v1/chat/completions: ReadTimeout
hotpotqa,5a7331335542994cef4bc4a0,6230cff035967e09,1,0,0,0,1,single,False,
hotpotqa,5ae39cb25542990afbd1e191,3f7db449e28a79ca,1,0,0,0,1,single,False,
hotpotqa,5adf932a5542992d7e9f93a0,1b563612e01c163e,1,0,0,0,1,single,False,
hotpotqa,5ae24549554299492dc91c02,e5bd6381363ba195,2,1,0,1,2,chain,False,
hotpotqa,5a881cda55429938390d3ee8,94c1e1fbc4508c4e,1,0,0,0,1,single,False,
hotpotqa,5a8c2da1554299240d9c20bc,0207d2f2dd094dc9,1,0,0,0,1,single,False,
hotpotqa,5a8e2db15542995a26add479,b373012a60819400,1,0,0,0,1,single,False,
hotpotqa,5ac240f755429951e9e684f0,c96a2fe04664e6e3,1,0,0,0,1,single,False,
hotpotqa,5ae0560255429945ae959311,7c31b598e1a6c92c,1,0,0,0,1,single,False,
hotpotqa,5a7349ca5542992359bc32de,edecee441bb63841,1,0,0,0,1,single,False,
hotpotqa,5ab2d14d55429916697740ea,11fc35c8d900207c,1,0,0,0,1,single,False,
hotpotqa,5abaaf88554299232ef4a373,ecf78dc16093981e,1,0,0,0,1,single,False,
hotpotqa,5ae4c15b55429913cc2044f6,ae9bb18ea795f432,1,0,0,0,1,single,False,
hotpotqa,5a78b9275542990784727741,6d0e2f06555c5106,2,1,0,1,2,chain,False,
hotpotqa,5ac115525542992a796dedcf,d331730a16b252b6,1,0,0,0,1,single,False,
hotpotqa,5a7ba80f554299294a54aa6b,a6456a00766d7fe5,2,1,0,1,2,chain,False,
hotpotqa,5a8c7c9a554299653c1aa094,9439198d022f1221,1,0,0,0,1,single,False,
hotpotqa,5a7b86e95542995eb53be94b,4dc1cb6425612736,1,0,0,0,1,single,False,
hotpotqa,5a80baae5542992bc0c4a7f5,25efc69c0363d045,1,0,0,0,1,single,False,
hotpotqa,5a88a74a554299206df2b31b,a64c5b526de8e583,1,0,0,0,1,single,False,
hotpotqa,5ac435325542997ea680ca30,cd85ca0699e70d58,1,0,0,0,1,single,False,
hotpotqa,5ae77f705542994a481bbd11,ad2806fe86163767,2,1,0,1,2,chain,False,
hotpotqa,5ab2a3255542992953946782,d950a730d4de8094,1,0,0,0,1,single,False,
hotpotqa,5ae642aa55429908198fa558,277142dd31e2a3ce,1,0,0,0,1,single,False,
hotpotqa,5a8716a455429960ec39b734,39ffca2649769a9d,2,1,0,1,2,chain,False,
hotpotqa,5a75e6f15542994ccc918651,acb23913ede40072,1,0,0,0,1,single,False,
hotpotqa,5a88c8fd55429938390d3fbe,ffd18ed61b39a6de,1,0,0,0,1,single,False,
hotpotqa,5a7905bd55429970f5fffe24,a9ab5412c6775aaf,2,1,0,1,2,chain,False,
hotpotqa,5ae00d30554299025d62a3c9,f3ba1453f366e52a,2,1,0,1,2,chain,False,
hotpotqa,5a76284e5542994ccc9186fc,439478b9f817bc8a,1,0,0,0,1,single,False,
hotpotqa,5a77544955429966f1a36d0e,49d718eef1d54837,2,1,0,1,2,chain,False,
hotpotqa,5adfa130554299025d62a302,e6fec64b430de3c9,1,0,0,0,1,single,False,
hotpotqa,5a8bb1a15542997f31a41da4,ad2dfc47b9571e99,1,0,0,0,1,single,False,
hotpotqa,5adcef125542992c1e3a24bf,9c99ecbf3861200a,1,0,0,0,1,single,False,
hotpotqa,5ab296dd554299449642c916,234f58bcde591d8b,1,0,0,0,1,single,False,
hotpotqa,5aded9865542995534e8c716,479083cf4934f1ff,1,0,0,0,1,single,False,
hotpotqa,5a7271825542991f9a20c47a,e73bd3e194b0ecda,1,0,0,0,1,single,False,
hotpotqa,5ac1a8045542994d76dccea1,54a054e460caaed5,1,0,0,0,1,single,False,
hotpotqa,5ae10f0555429901ffe4ad37,6630334d1d38fd59,1,0,0,0,1,single,False,
hotpotqa,5ae321875542991a06ce9930,c86aa2ca78795637,1,0,0,0,1,single,False,
hotpotqa,5a8508c85542994c784ddadd,776ae500c3aad656,1,0,0,0,1,single,False,
hotpotqa,5a84668d554299123d8c2238,01da801d70bd3fbc,2,1,0,1,2,chain,False,
hotpotqa,5ac063da5542992a796ded15,402aa1a9410b5a66,1,0,0,0,1,single,False,
hotpotqa,5a9086f755429933b8a20531,d690a33df85adc25,1,0,0,0,1,single,False,
hotpotqa,5ab675f55542995eadeefff9,67ef54a99b7cbc47,1,0,0,0,1,single,False,
hotpotqa,5a821ef25542995ce29dccb7,de34063411a70982,1,0,0,0,1,single,False,
hotpotqa,5ac3ac3555429939154138ac,8dca8401ad464836,2,1,0,1,2,chain,False,
hotpotqa,5abc7082554299700f9d78c9,829d7f88f6283e7a,1,0,0,0,1,single,False,
hotpotqa,5a8b99035542997f31a41d7d,e99a544512fcfcc3,1,0,0,0,1,single,False,
hotpotqa,5a74d6ef55429929fddd84f7,09588bb1ae787423,1,0,0,0,1,single,False,
hotpotqa,5a8e3a555542995085b373f9,75f5e9c2185aaff6,1,0,0,0,1,single,False,
hotpotqa,5a893bb355429951533612ee,22f5d780957fdeb2,1,0,0,0,1,single,False,
hotpotqa,5ac251025542992f1f2b3851,06ac166ca292664c,1,0,0,0,1,single,False,
hotpotqa,5abb28d75542992ccd8e7f30,4dc4f5471c420087,2,1,0,1,2,chain,False,
hotpotqa,5abdca7255429965af743e4b,6b6b7496b626055d,1,0,0,0,1,single,False,
hotpotqa,5a8f380e55429918e830d1d8,8a695c7de99a9a82,3,3,0,2,3,complex,True,
hotpotqa,5a7cfb4955429909bec768da,9d28be8255c0ae0d,1,0,0,0,1,single,False,
hotpotqa,5add3e9c5542990dbb2f7df4,e5363f3482b1b9c5,1,0,0,0,1,single,False,
hotpotqa,5a7347b75542991f9a20c6db,f0adf647f040581f,2,1,0,1,2,chain,False,
hotpotqa,5a7dea655542995f4f402300,56939575814ba4a7,1,0,0,0,1,single,False,
hotpotqa,5a7cdd1455429909bec76856,0b2ba5c57d8bb937,1,0,0,0,1,single,False,
hotpotqa,5aba882a55429955dce3ee79,,0,0,0,-1,0,compile_failed,False,request failed for http://10.200.37.71:8801/v1/chat/completions: ReadTimeout
hotpotqa,5a89d7d05542992e4fca83df,6e406dea830228f2,2,1,0,1,2,chain,False,
hotpotqa,5ae4094855429970de88d897,e0f74db14e6ee30c,1,0,0,0,1,single,False,
hotpotqa,5a8c9705554299585d9e36f7,b353d73cf88086e9,1,0,0,0,1,single,False,
hotpotqa,5ac2702355429963665199b6,6613f377d6bf1c49,1,0,0,0,1,single,False,
hotpotqa,5a79541255429970f5fffe9f,228d1400d8e76107,1,0,0,0,1,single,False,
hotpotqa,5ae437ef5542996836b02c51,14bce1daebc46ab9,1,0,0,0,1,single,False,
hotpotqa,5a7a38d35542990198eaf0f1,6095a272ea32dbbc,1,0,0,0,1,single,False,
hotpotqa,5a7ee63c55429934daa2fc6f,b811f5c6e19da264,1,0,0,0,1,single,False,
hotpotqa,5a7bb676554299042af8f7ae,4798b314d439a7eb,1,0,0,0,1,single,False,
hotpotqa,5a8a250d5542992d82986ec8,93d30f1da10ad05d,2,1,0,1,2,chain,False,
hotpotqa,5a906a585542990a9849362c,b138ef2d6a761e0d,1,0,0,0,1,single,False,
hotpotqa,5a8aa9645542992d82986f4c,,0,0,0,-1,0,compile_failed,False,request failed for http://10.200.37.71:8801/v1/chat/completions: ReadTimeout
hotpotqa,5a90655055429933b8a20514,91bdde54f6de87c8,1,0,0,0,1,single,False,
hotpotqa,5ab26a6d554299722f9b4d16,661e9a74d126c5dc,1,0,0,0,1,single,False,
hotpotqa,5abc4d985542993a06baf8d5,d372698c83e283da,2,1,0,1,2,chain,False,
hotpotqa,5a7af14455429931da12c98c,9792ed8a1051f430,2,1,0,1,2,chain,False,
hotpotqa,5a89cdde554299669944a5b6,41d79f3c1fffc9c2,1,0,0,0,1,single,False,
hotpotqa,5a8d26b95542994ba4e3dc13,c862dae64ad3ebb1,2,1,0,1,2,chain,False,
hotpotqa,5ae213bf554299495565d9e6,c74121c9fa596b9d,1,0,0,0,1,single,False,
hotpotqa,5a85a84f5542997175ce1feb,8f5547a44f2c80b9,1,0,0,0,1,single,False,
hotpotqa,5a88f50e55429946c8d6e8e2,97899ed3d7d4283e,1,0,0,0,1,single,False,
hotpotqa,5ab2ec6f55429929539468c2,f99b450be89ddd71,2,1,0,1,2,chain,False,
