dataset,arm,question_id,n_slots,n_joins,n_operator_edges,structural_hops,structural_nodes,trace_depth,branching_factor,topology_full,topology_join,operator_connects_components,max_join_degree,max_full_degree,em,f1,retrieval_calls,llm_calls,documents_accessed,latency_ms,budget_exceeded,status
2wikimultihop,chain,78bc5f540bb011ebab90acde48001122,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,8,5,34980.53371906001,0,ok
2wikimultihop,chain,78c258280bb011ebab90acde48001122,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.25,1,2,5,6453.123519029468,0,ok
2wikimultihop,chain,791396a60bd911eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.4,3,20,15,89683.04881787673,0,ok
2wikimultihop,chain,792c1e0c0bdd11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.6666666666666666,3,16,15,64901.717708995566,0,ok
2wikimultihop,chain,795c3cd608a911ebbd80ac1f6bf848b6,4,2,1,3,4,0,1.5,chain,join_disconnected,1,1,2,0.0,0.0,0,0,0,0.0,0,failed
2wikimultihop,chain,79675c6e0bd911eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.0,3,19,15,92554.12688408978,0,ok
2wikimultihop,chain,796ee8ae0bb011ebab90acde48001122,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.8333333333333334,1,8,5,27592.620236970484,0,ok
2wikimultihop,chain,79703b0808a611ebbd7fac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.3076923076923077,1,4,5,16151.089811960235,0,ok
2wikimultihop,chain,797491b408c711ebbd91ac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.09090909090909091,1,21,5,83076.16185918171,0,ok
2wikimultihop,chain,7981c36e086211ebbd5dac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,12,5,41932.99141304754,0,ok
2wikimultihop,chain,798af9d00bd911eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.0,3,28,15,131378.83494893834,0,ok
2wikimultihop,chain,79a93fda0bd911eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,6,44,24,200909.94420025125,0,ok
2wikimultihop,chain,79b8c67b088d11ebbd70ac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,5,5,24819.04091697745,0,ok
2wikimultihop,chain,79baf566086b11ebbd5fac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,5,5,24125.947383964434,0,ok
2wikimultihop,chain,79cb8ddc0bda11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.4,3,18,15,84893.76807404961,0,ok
2wikimultihop,chain,79f576ae08ad11ebbd83ac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,13,5,65541.44270700123,0,ok
2wikimultihop,chain,7a0cae0608b611ebbd88ac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,7,5,29066.955280028284,0,ok
2wikimultihop,chain,7a1d9d7c0bb011ebab90acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.0,4,23,20,91902.23568308726,0,ok
2wikimultihop,chain,7a25a9f20bda11eba7f7acde48001122,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,4,5,18823.360311975703,0,ok
2wikimultihop,chain,7a69aa4308c111ebbd8bac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,11,5,52980.220515944064,0,ok
2wikimultihop,chain,7a71c97a08a311ebbd7bac1f6bf848b6,4,2,1,3,4,0,1.5,chain,join_disconnected,1,1,2,0.0,0.0,0,0,0,0.0,0,failed
2wikimultihop,chain,7a81f2720bdd11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,3,19,15,90292.80776894279,0,ok
2wikimultihop,chain,7a8eae7d088111ebbd6dac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,7,5,39920.95736993104,0,ok
2wikimultihop,chain,7a93fc8a088e11ebbd70ac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,24,5,76486.57909306139,0,ok
2wikimultihop,chain,7a93fcee0bdb11eba7f7acde48001122,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,6,5,34270.057728020474,0,ok
2wikimultihop,chain,7aa58f360bdb11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.0,3,9,15,46906.54804196581,0,ok
2wikimultihop,chain,7abdcf720bdd11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,4,16,20,89210.20894912072,0,ok
2wikimultihop,chain,7ac3d49e096311ebbdafac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,15,5,53809.52577210963,0,ok
2wikimultihop,chain,7ad86ba8086711ebbd5eac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,6,5,21531.14162897505,0,ok
2wikimultihop,chain,7ad8db100bdc11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,4,32,20,137265.8980219569,0,ok
2wikimultihop,chain,7adc8e1b092311ebbdaeac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,8,5,32470.646737958305,0,ok
2wikimultihop,chain,7ae18dc708be11ebbd8aac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,9,5,34753.49816404842,0,ok
2wikimultihop,chain,7af65ef408be11ebbd8aac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,16,5,70713.19631911907,0,ok
2wikimultihop,chain,7b06175008c711ebbd91ac1f6bf848b6,4,2,1,3,4,0,1.5,chain,join_disconnected,1,1,2,0.0,0.0,0,0,0,0.0,0,failed
2wikimultihop,chain,7b0abe460baf11ebab90acde48001122,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,13,5,45592.33515694644,0,ok
2wikimultihop,chain,7b33f605088411ebbd6dac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,13,5,53737.6708770236,0,ok
2wikimultihop,chain,7b3bcff60bda11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.0,3,10,15,54116.656639903784,0,ok
2wikimultihop,chain,7b3f24c80bdd11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.6666666666666666,3,8,15,51274.0981220603,0,ok
2wikimultihop,chain,7b4ad90a087a11ebbd67ac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,9,5,40114.25094600767,0,ok
2wikimultihop,chain,7b52cb9e0bd911eba7f7acde48001122,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.8,1,3,4,18577.19139304012,0,ok
2wikimultihop,chain,7b61849208f311ebbdaaac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,4,5,27630.52839594893,0,ok
2wikimultihop,chain,7b6b4dca08c511ebbd8eac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,5,5,22968.77891499549,0,ok
2wikimultihop,chain,7b8cd8bc0bb011ebab90acde48001122,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,7,5,36669.03146996163,0,ok
2wikimultihop,chain,7bc6824408de11ebbd9eac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,11,5,52718.93994407728,0,ok
2wikimultihop,chain,7bd922e00baf11ebab90acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,4,29,20,135230.68291698582,0,ok
2wikimultihop,chain,7bd965f20baf11ebab90acde48001122,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,4,5,22598.411251004785,0,ok
2wikimultihop,chain,7be29ce208a011ebbd78ac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,7,5,34020.14776403457,0,ok
2wikimultihop,chain,7be775200baf11ebab90acde48001122,3,2,0,2,3,3,1.333,chain,chain,0,2,2,1.0,1.0,4,36,20,155600.22030892968,0,ok
2wikimultihop,chain,7bf264760bdc11eba7f7acde48001122,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,10,5,37412.81128998101,0,ok
2wikimultihop,chain,7c0ca8d808dd11ebbd9dac1f6bf848b6,4,2,1,3,4,0,1.5,chain,join_disconnected,1,1,2,0.0,0.0,0,0,0,0.0,0,failed
2wikimultihop,chain,7c1fb98e0bdd11eba7f7acde48001122,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,10,4,42364.35944903828,0,ok
2wikimultihop,chain,7c236af308d611ebbd98ac1f6bf848b6,4,2,1,3,4,0,1.5,chain,join_disconnected,1,1,2,0.0,0.0,0,0,0,0.0,0,failed
2wikimultihop,chain,7c5755560bb011ebab90acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,3,32,15,107342.78665604908,0,ok
2wikimultihop,chain,7c57b8840bb011ebab90acde48001122,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.28571428571428575,1,9,5,32218.904852956533,0,ok
2wikimultihop,chain,7c91e6220baf11ebab90acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.0,4,25,20,122641.86820315197,0,ok
2wikimultihop,chain,7ce65e5a08b911ebbd88ac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,7,5,31787.931777998805,0,ok
2wikimultihop,chain,7cf72bb20bb011ebab90acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,4,32,20,137354.38541305996,0,ok
2wikimultihop,chain,7d03750a086a11ebbd5fac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,13,5,43207.1930330107,0,ok
2wikimultihop,chain,7d0964160bd911eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,4,18,20,105141.64344521612,0,ok
2wikimultihop,chain,7d2098b508b611ebbd88ac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,7,5,26016.431355010718,0,ok
2wikimultihop,chain,7d27d32a0bdd11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.0,3,18,15,88822.21387410909,0,ok
2wikimultihop,chain,7d4329fe0bdd11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,3,24,15,101751.52970018983,0,ok
2wikimultihop,chain,7d569b9108ab11ebbd82ac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,13,5,52869.43097505346,0,ok
2wikimultihop,chain,7d61c5d408c811ebbd91ac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,1,5,14356.5460579684,0,ok
2wikimultihop,chain,7d636b62087011ebbd63ac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,7,5,27938.542001044378,0,ok
2wikimultihop,chain,7d638c340bd911eba7f7acde48001122,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,7,5,31291.69074593857,0,ok
2wikimultihop,chain,7d7229600bd911eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.6666666666666666,3,18,15,96632.90152797848,0,ok
2wikimultihop,chain,7d7237ac08a011ebbd78ac1f6bf848b6,4,2,1,3,4,0,1.5,chain,join_disconnected,1,1,2,0.0,0.0,0,0,0,0.0,0,failed
2wikimultihop,chain,7d8182b60bd911eba7f7acde48001122,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,4,5,21427.99682397209,0,ok
2wikimultihop,chain,7d8c2e1808dd11ebbd9dac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,12,5,50320.839680003,0,ok
2wikimultihop,chain,7d907b480bdb11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,3,25,15,112229.99456994142,0,ok
2wikimultihop,chain,7d94382208d011ebbd95ac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,6,5,30131.40660096705,0,ok
2wikimultihop,chain,7d94852a08cb11ebbd92ac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.4166666666666667,1,10,5,49576.64693582896,0,ok
2wikimultihop,chain,7da84dd40bb011ebab90acde48001122,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,9,5,34560.49972402118,0,ok
2wikimultihop,chain,7da905b808dc11ebbd9cac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,10,5,37261.94483702537,0,ok
2wikimultihop,chain,7de10992088811ebbd6eac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,5,5,26560.881710005924,0,ok
2wikimultihop,chain,7de481100baf11ebab90acde48001122,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,16,5,81251.26193094905,0,ok
2wikimultihop,chain,7de9188c088b11ebbd6fac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,16,5,70597.27167312056,0,ok
2wikimultihop,chain,7df493300bdb11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.1818181818181818,4,53,20,214084.94692896865,0,ok
2wikimultihop,chain,7df5e65b086711ebbd5eac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,3,5,16564.620990999043,0,ok
2wikimultihop,chain,7e0974ba088111ebbd6dac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,5,5,19051.369009010494,0,ok
2wikimultihop,chain,7e221b200bdb11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,3,27,15,115360.68611309677,0,ok
2wikimultihop,chain,7e2edf3b08f511ebbdaaac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,11,5,47396.79674506001,0,ok
2wikimultihop,chain,7e32dd080bda11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,3,41,15,134079.30715120304,0,ok
2wikimultihop,chain,7e3574e8093c11ebbdaeac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,11,5,55405.657227974385,0,ok
2wikimultihop,chain,7e4e5d420bdc11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.0,3,47,15,179396.96475000028,0,ok
2wikimultihop,chain,7e671272097711ebbdb0ac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,11,5,37766.027631063014,0,ok
2wikimultihop,chain,7e6cb4f80bdd11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.6666666666666666,3,17,15,91121.81015696935,0,ok
2wikimultihop,chain,7e6f0a86085f11ebbd5cac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,10,5,62508.101341999136,0,ok
2wikimultihop,chain,7e85cec80bda11eba7f7acde48001122,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,7,5,37080.94598804228,0,ok
2wikimultihop,chain,7e9fc27c084911ebbd55ac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,12,5,48095.608606023714,0,ok
2wikimultihop,chain,7ea99e4c08a211ebbd7aac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,11,5,44237.46771395579,0,ok
2wikimultihop,chain,7eb46304099211ebbdb0ac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,7,5,33184.51533594448,0,ok
2wikimultihop,chain,7ef61266089511ebbd75ac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,17,5,57038.12598000653,0,ok
2wikimultihop,chain,7f220c3c0baf11ebab90acde48001122,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.5,1,6,5,21344.624037977308,0,ok
2wikimultihop,chain,7f33795908a911ebbd80ac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,9,5,28818.3233810151,0,ok
2wikimultihop,chain,7f3724780baf11ebab90acde48001122,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.6666666666666666,1,5,5,23221.140824960545,0,ok
2wikimultihop,chain,7f3db8600baf11ebab90acde48001122,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,4,5,19927.70089400746,0,ok
2wikimultihop,chain,7f4c7dfc08df11ebbda0ac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,9,5,46023.94218498189,0,ok
2wikimultihop,chain,7f5ebde40bdc11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.6666666666666666,3,30,15,128050.89628005773,0,ok
2wikimultihop,chain,7f64d7820bdd11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.0,3,10,15,71189.24029693194,0,ok
2wikimultihop,chain,7f6e237109c411ebbdb0ac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,5,5,23774.107580952346,0,ok
2wikimultihop,chain,7f6f3ef4096011ebbdafac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,7,5,21374.632981957868,0,ok
2wikimultihop,chain,7f7046d308f711ebbdaaac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,4,5,17559.400730943307,0,ok
2wikimultihop,chain,7f98e4a0086311ebbd5eac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,6,5,21644.066070003435,0,ok
2wikimultihop,chain,7f98e4a2086311ebbd5eac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,7,5,28668.336262978613,0,ok
2wikimultihop,chain,7fad3adc087b11ebbd68ac1f6bf848b6,4,2,1,3,4,0,1.5,chain,join_disconnected,1,1,2,0.0,0.0,0,0,0,0.0,0,failed
2wikimultihop,chain,7fbdef41091011ebbdadac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,7,5,20146.16770498734,0,ok
2wikimultihop,chain,7fd2e66c0bda11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,3,21,15,102390.37735490315,0,ok
2wikimultihop,chain,7fe3e95c08b611ebbd88ac1f6bf848b6,4,2,1,3,4,0,1.5,chain,join_disconnected,1,1,2,0.0,0.0,0,0,0,0.0,0,failed
2wikimultihop,chain,7ff5a5c208a511ebbd7dac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,12,5,43982.9633520972,0,ok
2wikimultihop,chain,7ff5ce48091b11ebbdaeac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,8,5,50933.737020036206,0,ok
2wikimultihop,chain,7ff949800bdd11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.0,3,10,15,49817.291804043576,0,ok
2wikimultihop,chain,7ff9bdbc0baf11ebab90acde48001122,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,8,5,31897.49317802675,0,ok
2wikimultihop,chain,800faa1409ba11ebbdb0ac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,4,5,24290.14954596106,0,ok
2wikimultihop,chain,804b46420bdb11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,3,10,14,48938.61873902194,0,ok
2wikimultihop,chain,8055aca40bdb11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,3,15,15,79719.4792558141,0,ok
2wikimultihop,chain,806973d8097611ebbdb0ac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,3,5,15871.168729005381,0,ok
2wikimultihop,chain,80813ce80bdb11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,3,32,15,139830.0595561862,0,ok
2wikimultihop,chain,8088438a0bdb11eba7f7acde48001122,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,4,5,28130.35254704766,0,ok
2wikimultihop,chain,80befae80bda11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.0,3,23,15,74826.10859201569,0,ok
2wikimultihop,chain,80c2cafa08d911ebbd9cac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,9,5,50203.87001099624,0,ok
2wikimultihop,chain,80cea3ec0baf11ebab90acde48001122,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.8000000000000002,1,7,5,30833.723728077486,0,ok
2wikimultihop,chain,80d12886087511ebbd67ac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,10,5,35463.13945494406,0,ok
2wikimultihop,chain,80d7ef24088011ebbd6cac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,12,5,55010.304715979844,0,ok
2wikimultihop,chain,80e5e0420bdd11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,3,39,15,166758.7183858715,0,ok
2wikimultihop,chain,80f04af008b311ebbd86ac1f6bf848b6,4,2,1,3,4,0,1.5,chain,join_disconnected,1,1,2,0.0,0.0,0,0,0,0.0,0,failed
2wikimultihop,chain,80f2ebbc0bdc11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.6666666666666666,3,22,15,87341.30614393298,0,ok
2wikimultihop,chain,80fa14d408e411ebbda4ac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,17,5,47327.363914988004,0,ok
2wikimultihop,chain,8116377808d211ebbd96ac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,5,5,18378.736928021535,0,ok
2wikimultihop,chain,811a336508a511ebbd7dac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,12,5,53267.29278193414,0,ok
2wikimultihop,chain,811c9e520bdd11eba7f7acde48001122,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,4,5,22792.21223306004,0,ok
2wikimultihop,chain,812d167e0bb011ebab90acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.6,3,17,15,72283.74073794018,0,ok
2wikimultihop,chain,812d6076088a11ebbd6fac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,12,5,47397.62880988605,0,ok
2wikimultihop,chain,812e7fdc0bb011ebab90acde48001122,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.25,1,14,5,51441.92666001152,0,ok
2wikimultihop,chain,8130dbcf085e11ebbd5cac1f6bf848b6,4,2,1,3,4,0,1.5,chain,join_disconnected,1,1,2,0.0,0.0,0,0,0,0.0,0,failed
2wikimultihop,chain,8131395c097a11ebbdb0ac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,4,5,26498.284914994612,0,ok
2wikimultihop,chain,8139921b092511ebbdaeac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,13,5,43904.6702089943,0,ok
2wikimultihop,chain,8145e4de0baf11ebab90acde48001122,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,6,5,23097.472435067408,0,ok
2wikimultihop,chain,81502a9c08c211ebbd8cac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,5,5,25822.058310942724,0,ok
2wikimultihop,chain,815fa2ae0bda11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,4,39,20,180266.0668119006,0,ok
2wikimultihop,chain,816523c60bdc11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,3,17,15,77590.14451999497,0,ok
2wikimultihop,chain,8172dc9008bd11ebbd8aac1f6bf848b6,4,2,1,3,4,0,1.5,chain,join_disconnected,1,1,2,0.0,0.0,0,0,0,0.0,0,failed
2wikimultihop,chain,81766b800bdd11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,4,18,20,85279.27695580013,0,ok
2wikimultihop,chain,818d01360bda11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,3,27,15,122022.40709805302,0,ok
2wikimultihop,chain,819007ee0bdc11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.4444444444444445,3,24,15,102334.90348806232,0,ok
2wikimultihop,chain,819201360bda11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.6666666666666666,3,28,15,134105.9530550521,0,ok
2wikimultihop,chain,819dbb7a08d811ebbd9cac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,17,5,68193.22531398106,0,ok
2wikimultihop,chain,81c09831088c11ebbd6fac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,4,5,17351.24884400703,0,ok
2wikimultihop,chain,81c2b0fd098611ebbdb0ac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,2,5,12807.14784906432,0,ok
2wikimultihop,chain,81ca57e60bdc11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,3,35,15,161291.1376557285,0,ok
2wikimultihop,chain,81ebf28e089411ebbd75ac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,6,5,24329.566146971658,0,ok
2wikimultihop,chain,82043b7c0bdd11eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.0,3,36,15,157413.61043898202,0,ok
2wikimultihop,chain,8223ad8e097811ebbdb0ac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,6,5,31873.929017025977,0,ok
2wikimultihop,chain,822c4ee40bda11eba7f7acde48001122,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.6666666666666666,1,5,5,31869.709589045495,0,ok
2wikimultihop,chain,823336980bb011ebab90acde48001122,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.6666666666666666,1,6,5,22765.636794935912,0,ok
2wikimultihop,chain,825a0bfa0bd911eba7f7acde48001122,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.0,3,10,15,48295.49601203762,0,ok
2wikimultihop,chain,825b97ed08af11ebbd83ac1f6bf848b6,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.3076923076923077,1,8,5,41977.02897613868,0,ok
